outcome,AUROC,AUPRC,quantile_split,quantile_assignment,metab
bpd_any,0.7065525846702317,0.7207012614081665,VAL_quant_5,2.0,VAL
bpd_any,0.7149370486946861,0.7139634398298753,VAL_quant_5,3.0,VAL
bpd_any,0.6924517284335099,0.6633905622542,VAL_quant_5,4.0,VAL
ivh_any,0.732234870043635,0.7427771159112952,VAL_quant_5,0.0,VAL
ivh_any,0.7057583899689162,0.7198035135864606,VAL_quant_5,1.0,VAL
ivh_any,0.6977220077220078,0.6886246202318806,VAL_quant_5,2.0,VAL
ivh_any,0.7113459152932837,0.6805237492163816,VAL_quant_5,3.0,VAL
ivh_any,0.713879048582996,0.6697171716096992,VAL_quant_5,4.0,VAL
nec_any,0.6999375487900078,0.8596792390109025,VAL_quant_5,0.0,VAL
nec_any,0.6870648426203982,0.8834760153383052,VAL_quant_5,1.0,VAL
nec_any,0.7100590318772138,0.8858318218499348,VAL_quant_5,2.0,VAL
nec_any,0.6928457966764417,0.8762910186952682,VAL_quant_5,3.0,VAL
nec_any,0.6786409891673049,0.8339963648061517,VAL_quant_5,4.0,VAL
rop_any,0.7022746950019678,0.6498521106570858,VAL_quant_5,0.0,VAL
rop_any,0.6919188649727572,0.6739936364635851,VAL_quant_5,1.0,VAL
rop_any,0.686116427432217,0.6413924277909923,VAL_quant_5,2.0,VAL
rop_any,0.6757844301221168,0.6029575403034377,VAL_quant_5,3.0,VAL
rop_any,0.6910971145994529,0.5974576862260359,VAL_quant_5,4.0,VAL
bpd_any,0.7346556648682958,0.7599633927486954,C121_quant_5,0.0,C121
bpd_any,0.6889279004588993,0.6801160981738426,C121_quant_5,1.0,C121
bpd_any,0.717468430611598,0.7071258812827206,C121_quant_5,2.0,C121
bpd_any,0.6973983676032021,0.7147297563402037,C121_quant_5,3.0,C121
bpd_any,0.7457606317324955,0.7589167297886725,C121_quant_5,4.0,C121
ivh_any,0.6945892712316071,0.6877698970701609,C121_quant_5,0.0,C121
ivh_any,0.7187806524757647,0.7078175572290579,C121_quant_5,1.0,C121
ivh_any,0.7031996738971704,0.6698295067801792,C121_quant_5,2.0,C121
ivh_any,0.7035182451747911,0.7235170658309591,C121_quant_5,3.0,C121
ivh_any,0.7389878566649221,0.7325168198887075,C121_quant_5,4.0,C121
nec_any,0.7312956204379562,0.911420461910033,C121_quant_5,0.0,C121
nec_any,0.6661008317772874,0.8556813915339382,C121_quant_5,1.0,C121
nec_any,0.6971938500488615,0.8675361882800754,C121_quant_5,2.0,C121
nec_any,0.6891756304799782,0.8717791652307545,C121_quant_5,3.0,C121
nec_any,0.7115532582318937,0.8723208208604428,C121_quant_5,4.0,C121
rop_any,0.7005032416013057,0.6680911718405359,C121_quant_5,0.0,C121
rop_any,0.6822599249991828,0.6165748604094284,C121_quant_5,1.0,C121
rop_any,0.6850731470427551,0.6074412471066261,C121_quant_5,2.0,C121
rop_any,0.6778676046592089,0.6484927436258521,C121_quant_5,3.0,C121
rop_any,0.7196805546957221,0.6760341673617032,C121_quant_5,4.0,C121
bpd_any,0.7196364383711029,0.7430443535223623,R14_12_quant_5,0.0,R14_12
bpd_any,0.711164677073768,0.7289172377673812,R14_12_quant_5,1.0,R14_12
bpd_any,0.7310591232142561,0.723531443249307,R14_12_quant_5,2.0,R14_12
bpd_any,0.7259625471593749,0.7308105463757222,R14_12_quant_5,3.0,R14_12
bpd_any,0.6854470107867634,0.6692863915613799,R14_12_quant_5,4.0,R14_12
ivh_any,0.7023673852072776,0.7126767547840702,R14_12_quant_5,0.0,R14_12
ivh_any,0.7028638401956787,0.700773825785856,R14_12_quant_5,1.0,R14_12
ivh_any,0.7180564886727042,0.6953813828474344,R14_12_quant_5,2.0,R14_12
ivh_any,0.7314124267032853,0.7241231788535853,R14_12_quant_5,3.0,R14_12
ivh_any,0.7065448500484153,0.6796803191122684,R14_12_quant_5,4.0,R14_12
nec_any,0.6892077686504223,0.8681013719905026,R14_12_quant_5,0.0,R14_12
nec_any,0.6493960584869677,0.8713219030274264,R14_12_quant_5,1.0,R14_12
nec_any,0.7095495220145009,0.8716310667006992,R14_12_quant_5,2.0,R14_12
nec_any,0.7052174197131562,0.8554841722181956,R14_12_quant_5,3.0,R14_12
nec_any,0.7104458727101715,0.8831687477978111,R14_12_quant_5,4.0,R14_12
rop_any,0.6878028266871447,0.6515714545718199,R14_12_quant_5,0.0,R14_12
rop_any,0.687367469551979,0.6516914199454176,R14_12_quant_5,1.0,R14_12
rop_any,0.7064358242915117,0.6323969985598463,R14_12_quant_5,2.0,R14_12
rop_any,0.6855683269476373,0.6135930566206053,R14_12_quant_5,3.0,R14_12
rop_any,0.6835104692911385,0.6322179175662802,R14_12_quant_5,4.0,R14_12
bpd_any,0.6765027110098081,0.6583434606111821,C02_quant_5,0.0,C02
bpd_any,0.7350770330573336,0.7308753089394063,C02_quant_5,1.0,C02
bpd_any,0.7188275818691056,0.7312986963772627,C02_quant_5,2.0,C02
bpd_any,0.7322453384159373,0.7402129636551673,C02_quant_5,3.0,C02
bpd_any,0.6971881541516827,0.71832419896058,C02_quant_5,4.0,C02
ivh_any,0.6885875766652404,0.6240903534657296,C02_quant_5,0.0,C02
ivh_any,0.7152188552188552,0.6752471170560689,C02_quant_5,1.0,C02
ivh_any,0.7030682147107066,0.6942581742766684,C02_quant_5,2.0,C02
ivh_any,0.7245805851887921,0.7358721549832321,C02_quant_5,3.0,C02
ivh_any,0.6920362614034081,0.7507139969634112,C02_quant_5,4.0,C02
nec_any,0.6763291169913734,0.8313888893410399,C02_quant_5,0.0,C02
nec_any,0.6959857654472097,0.8628297926736319,C02_quant_5,1.0,C02
nec_any,0.6889189684034316,0.8880842483275002,C02_quant_5,2.0,C02
nec_any,0.6978672629373014,0.8718164949486278,C02_quant_5,3.0,C02
nec_any,0.694933909322971,0.8780451883356349,C02_quant_5,4.0,C02
rop_any,0.662999582890945,0.5688384396595523,C02_quant_5,0.0,C02
rop_any,0.7101110020388128,0.6496508481486212,C02_quant_5,1.0,C02
rop_any,0.6790070600481863,0.6376378090046442,C02_quant_5,2.0,C02
rop_any,0.7028753425145012,0.6544506394113987,C02_quant_5,3.0,C02
rop_any,0.6856638052926026,0.6483389081881296,C02_quant_5,4.0,C02
bpd_any,0.7077586056568896,0.683989330675223,C182_quant_5,0.0,C182
bpd_any,0.7232529561247967,0.7147632055160584,C182_quant_5,1.0,C182
bpd_any,0.6964787089101161,0.6945441118720843,C182_quant_5,2.0,C182
bpd_any,0.7156153272956551,0.7313779094432881,C182_quant_5,3.0,C182
bpd_any,0.6728296768105686,0.7326367165189185,C182_quant_5,4.0,C182
ivh_any,0.7033656723469932,0.6414144259157202,C182_quant_5,0.0,C182
ivh_any,0.7302930343076179,0.7257349108578457,C182_quant_5,1.0,C182
ivh_any,0.6885052420570217,0.6625691573467218,C182_quant_5,2.0,C182
ivh_any,0.7042302561170486,0.7186547420733613,C182_quant_5,3.0,C182
ivh_any,0.662909435202429,0.7176000251620305,C182_quant_5,4.0,C182
nec_any,0.6859425062299751,0.856828296240805,C182_quant_5,0.0,C182
nec_any,0.7259585200580199,0.8780452572793112,C182_quant_5,1.0,C182
nec_any,0.6981083356721863,0.8680129942376635,C182_quant_5,2.0,C182
nec_any,0.7019751082251082,0.8817604402281651,C182_quant_5,3.0,C182
nec_any,0.6187056844129312,0.8465068736163346,C182_quant_5,4.0,C182
rop_any,0.6918280246669118,0.6209611404734968,C182_quant_5,0.0,C182
rop_any,0.70582043423724,0.6536688660515054,C182_quant_5,1.0,C182
rop_any,0.6817743710177726,0.6193192988660223,C182_quant_5,2.0,C182
rop_any,0.6881382112205976,0.6278357174309792,C182_quant_5,3.0,C182
rop_any,0.6500195982361587,0.6334779666910784,C182_quant_5,4.0,C182
bpd_any,0.6829096966473664,0.6753230384720093,OXP_quant_5,0.0,OXP
bpd_any,0.693553991418498,0.6921397421261104,OXP_quant_5,1.0,OXP
bpd_any,0.7257206965513878,0.6951834921806705,OXP_quant_5,2.0,OXP
bpd_any,0.7214869111227945,0.7149961025548418,OXP_quant_5,3.0,OXP
bpd_any,0.7479927664689454,0.7887881781878742,OXP_quant_5,4.0,OXP
ivh_any,0.6875816666249468,0.6531018992758915,OXP_quant_5,0.0,OXP
ivh_any,0.6756127212604551,0.6668478309675022,OXP_quant_5,1.0,OXP
ivh_any,0.6998807828327279,0.6797349047525564,OXP_quant_5,2.0,OXP
ivh_any,0.7287749664594395,0.7059631415916013,OXP_quant_5,3.0,OXP
ivh_any,0.76048021145971,0.7723066110052977,OXP_quant_5,4.0,OXP
nec_any,0.6633060547259485,0.821940288814252,OXP_quant_5,0.0,OXP
nec_any,0.6399883406971036,0.8557287854798082,OXP_quant_5,1.0,OXP
nec_any,0.7141041333207796,0.8585710549066987,OXP_quant_5,2.0,OXP
nec_any,0.7207695327836671,0.8842924960200245,OXP_quant_5,3.0,OXP
nec_any,0.7241848583890148,0.9026219078146276,OXP_quant_5,4.0,OXP
rop_any,0.6524406117800196,0.5864097737509726,OXP_quant_5,0.0,OXP
rop_any,0.67306490760099,0.6135210111994758,OXP_quant_5,1.0,OXP
rop_any,0.6898237238969183,0.6034789920639256,OXP_quant_5,2.0,OXP
rop_any,0.7032700485117088,0.6427402443607766,OXP_quant_5,3.0,OXP
rop_any,0.7268397473742702,0.7050706453821362,OXP_quant_5,4.0,OXP
bpd_any,0.7472303263702493,0.7881306382549819,RA_O_quant_5,0.0,RA_O
bpd_any,0.7286164372881823,0.7464189471487953,RA_O_quant_5,1.0,RA_O
bpd_any,0.6999541319470989,0.6774778663153687,RA_O_quant_5,2.0,RA_O
bpd_any,0.7144820971867007,0.6910111556048668,RA_O_quant_5,3.0,RA_O
bpd_any,0.6857726015002789,0.6717269590963236,RA_O_quant_5,4.0,RA_O
ivh_any,0.7288119492279086,0.7658494482047944,RA_O_quant_5,0.0,RA_O
ivh_any,0.7136290473139005,0.7491788554174663,RA_O_quant_5,1.0,RA_O
ivh_any,0.7020564092672368,0.6684139460018746,RA_O_quant_5,2.0,RA_O
ivh_any,0.7046702099851878,0.6521300780255251,RA_O_quant_5,3.0,RA_O
ivh_any,0.7065250969838469,0.6548109022156872,RA_O_quant_5,4.0,RA_O
nec_any,0.7090865093768906,0.9006260110543863,RA_O_quant_5,0.0,RA_O
nec_any,0.7175739957716701,0.8852420294846437,RA_O_quant_5,1.0,RA_O
nec_any,0.6928222352979635,0.8564784377479148,RA_O_quant_5,2.0,RA_O
nec_any,0.6982269503546099,0.8755428914274376,RA_O_quant_5,3.0,RA_O
nec_any,0.6512096190062291,0.8153800117057415,RA_O_quant_5,4.0,RA_O
rop_any,0.7204178384893531,0.7056928833702035,RA_O_quant_5,0.0,RA_O
rop_any,0.7112084839391666,0.6850708490400826,RA_O_quant_5,1.0,RA_O
rop_any,0.6785400587911508,0.592811288119462,RA_O_quant_5,2.0,RA_O
rop_any,0.6724966032608696,0.5775659946173273,RA_O_quant_5,3.0,RA_O
rop_any,0.669288146158377,0.5925807954865334,RA_O_quant_5,4.0,RA_O
bpd_any,0.6692277286427194,0.6121079767008994,C16_quant_5,0.0,C16
bpd_any,0.7017134591848089,0.6383504965921635,C16_quant_5,1.0,C16
bpd_any,0.6975506010850171,0.6575673693708073,C16_quant_5,2.0,C16
bpd_any,0.6984400083239193,0.7267266080405235,C16_quant_5,3.0,C16
bpd_any,0.7013863329652803,0.8139049939669346,C16_quant_5,4.0,C16
ivh_any,0.6916424232375151,0.5890790507363427,C16_quant_5,0.0,C16
ivh_any,0.7123925170277684,0.6416207984781808,C16_quant_5,1.0,C16
ivh_any,0.6885773874284251,0.640911349747671,C16_quant_5,2.0,C16
ivh_any,0.6599631741690881,0.6853002769268458,C16_quant_5,3.0,C16
ivh_any,0.6763751539420219,0.805139145506145,C16_quant_5,4.0,C16
nec_any,0.661482433056037,0.8110183107268601,C16_quant_5,0.0,C16
nec_any,0.6848448430289906,0.8150028315135271,C16_quant_5,1.0,C16
nec_any,0.6689909903690152,0.8339406765369526,C16_quant_5,2.0,C16
nec_any,0.6588879975156565,0.8797864022323892,C16_quant_5,3.0,C16
nec_any,0.6808113400911184,0.9158074344334204,C16_quant_5,4.0,C16
rop_any,0.6526416954988383,0.5276026300250455,C16_quant_5,0.0,C16
rop_any,0.683761733635756,0.5499773864115554,C16_quant_5,1.0,C16
rop_any,0.6751584226381269,0.5823867063028556,C16_quant_5,2.0,C16
rop_any,0.6695633061360152,0.6400300026124183,C16_quant_5,3.0,C16
rop_any,0.6788338367285736,0.7392380988613646,C16_quant_5,4.0,C16
bpd_any,0.7494545427187096,0.8144138067763045,RF_C_quant_5,0.0,RF_C
bpd_any,0.7126752974745023,0.7505427160088919,RF_C_quant_5,1.0,RF_C
bpd_any,0.6966552514354868,0.660018093299577,RF_C_quant_5,2.0,RF_C
bpd_any,0.6844417889177945,0.6325784160329004,RF_C_quant_5,3.0,RF_C
bpd_any,0.6786838454972258,0.6342652285349032,RF_C_quant_5,4.0,RF_C
ivh_any,0.7211228321115681,0.790468748181126,RF_C_quant_5,0.0,RF_C
ivh_any,0.709515555616095,0.7187613862902212,RF_C_quant_5,1.0,RF_C
ivh_any,0.7009940685002206,0.6517320732302182,RF_C_quant_5,2.0,RF_C
ivh_any,0.6953041199776764,0.6401003166174062,RF_C_quant_5,3.0,RF_C
ivh_any,0.6897686379232951,0.6257664680701304,RF_C_quant_5,4.0,RF_C
nec_any,0.7122896157510321,0.9179386213880237,RF_C_quant_5,0.0,RF_C
nec_any,0.687649590352573,0.8893425991153842,RF_C_quant_5,1.0,RF_C
nec_any,0.6624334240738549,0.8394330384778825,RF_C_quant_5,2.0,RF_C
nec_any,0.692080451136249,0.8176469669135138,RF_C_quant_5,3.0,RF_C
nec_any,0.6644228371977063,0.8192693639133818,RF_C_quant_5,4.0,RF_C
rop_any,0.7154612309010424,0.736628710493459,RF_C_quant_5,0.0,RF_C
rop_any,0.6874958993088969,0.6621095532652128,RF_C_quant_5,1.0,RF_C
rop_any,0.6782584847818354,0.5753896103471079,RF_C_quant_5,2.0,RF_C
rop_any,0.6678022191940821,0.5592291856576646,RF_C_quant_5,3.0,RF_C
rop_any,0.6582301626944485,0.5547016806337015,RF_C_quant_5,4.0,RF_C
bpd_any,0.7225553450219462,0.7322336741308851,FC_quant_5,0.0,FC
bpd_any,0.7329249538462669,0.7415069468859147,FC_quant_5,1.0,FC
bpd_any,0.7136746684810729,0.7253603182615863,FC_quant_5,2.0,FC
bpd_any,0.7124432250314527,0.6945408419655388,FC_quant_5,3.0,FC
bpd_any,0.6940133771881415,0.7010090794520265,FC_quant_5,4.0,FC
ivh_any,0.7348646181928811,0.7108428696426369,FC_quant_5,0.0,FC
ivh_any,0.7124533766140183,0.6895783885677753,FC_quant_5,1.0,FC
ivh_any,0.7237210828668982,0.7380781720535389,FC_quant_5,2.0,FC
ivh_any,0.7037029825579357,0.6882478502062463,FC_quant_5,3.0,FC
ivh_any,0.6803328049481716,0.680602711592639,FC_quant_5,4.0,FC
nec_any,0.7006590471185847,0.8696662374050099,FC_quant_5,0.0,FC
nec_any,0.7036537065573144,0.8890086384530493,FC_quant_5,1.0,FC
nec_any,0.6947117927022739,0.8830862121056615,FC_quant_5,2.0,FC
nec_any,0.7176165803108808,0.8601826408953048,FC_quant_5,3.0,FC
nec_any,0.6505121610035648,0.8383901147122033,FC_quant_5,4.0,FC
rop_any,0.7039457150037698,0.6529924460917955,FC_quant_5,0.0,FC
rop_any,0.6974076147051997,0.6568710371485701,FC_quant_5,1.0,FC
rop_any,0.6950043512006961,0.6412563895853097,FC_quant_5,2.0,FC
rop_any,0.6921713991375568,0.6173442824144718,FC_quant_5,3.0,FC
rop_any,0.6652642107380289,0.6087357082402506,FC_quant_5,4.0,FC
bpd_any,0.678697505960022,0.6617782377157457,ORN_quant_5,0.0,ORN
bpd_any,0.7410637381567615,0.7371338876040807,ORN_quant_5,1.0,ORN
bpd_any,0.7356824917935261,0.752338921342721,ORN_quant_5,2.0,ORN
bpd_any,0.7028756248162304,0.7148435969788782,ORN_quant_5,3.0,ORN
bpd_any,0.6812301120579556,0.7016372846631129,ORN_quant_5,4.0,ORN
ivh_any,0.7040198321891684,0.6642173999411722,ORN_quant_5,0.0,ORN
ivh_any,0.7416999094664178,0.7371617721654118,ORN_quant_5,1.0,ORN
ivh_any,0.7112386408055817,0.7121181799045175,ORN_quant_5,2.0,ORN
ivh_any,0.687249850529146,0.6710038451015141,ORN_quant_5,3.0,ORN
ivh_any,0.682493475205782,0.7030927562341917,ORN_quant_5,4.0,ORN
nec_any,0.6696961475854586,0.8328451480462205,ORN_quant_5,0.0,ORN
nec_any,0.715940825268429,0.8814661780865486,ORN_quant_5,1.0,ORN
nec_any,0.6727186145290538,0.8690764863019086,ORN_quant_5,2.0,ORN
nec_any,0.739090725782538,0.8995622564905368,ORN_quant_5,3.0,ORN
nec_any,0.6409996021692247,0.848634760427097,ORN_quant_5,4.0,ORN
rop_any,0.6585916846911799,0.5815215965282468,ORN_quant_5,0.0,ORN
rop_any,0.7096663978133262,0.6653432419686,ORN_quant_5,1.0,ORN
rop_any,0.7097238167887955,0.6692728783374474,ORN_quant_5,2.0,ORN
rop_any,0.6848931664848874,0.6175896819544443,ORN_quant_5,3.0,ORN
rop_any,0.6648951730862994,0.6196600255774662,ORN_quant_5,4.0,ORN
bpd_any,0.6910676812853721,0.7479118818710905,C051_quant_5,0.0,C051
bpd_any,0.7250521648408972,0.7538055454377421,C051_quant_5,1.0,C051
bpd_any,0.7640270497761793,0.770603737219079,C051_quant_5,2.0,C051
bpd_any,0.7086370029408005,0.6808197148100995,C051_quant_5,3.0,C051
bpd_any,0.6905647837421661,0.6639571375802089,C051_quant_5,4.0,C051
ivh_any,0.6672868540128601,0.6966080614037161,C051_quant_5,0.0,C051
ivh_any,0.721546270788695,0.7523130022285479,C051_quant_5,1.0,C051
ivh_any,0.7530842207889605,0.7391847506295706,C051_quant_5,2.0,C051
ivh_any,0.7154931054609127,0.6837960121363815,C051_quant_5,3.0,C051
ivh_any,0.699665078856968,0.6620479153218449,C051_quant_5,4.0,C051
nec_any,0.6601214574898785,0.8788543450739004,C051_quant_5,0.0,C051
nec_any,0.6956865401987353,0.8780360330684198,C051_quant_5,1.0,C051
nec_any,0.7603735091023226,0.909235742975431,C051_quant_5,2.0,C051
nec_any,0.6939887608559914,0.8576661892371988,C051_quant_5,3.0,C051
nec_any,0.6660285158233202,0.829491017393833,C051_quant_5,4.0,C051
rop_any,0.6533643575302149,0.65144398796474,C051_quant_5,0.0,C051
rop_any,0.6937353108031444,0.6844359397488602,C051_quant_5,1.0,C051
rop_any,0.7300460397653193,0.664952511172332,C051_quant_5,2.0,C051
rop_any,0.7001320311845083,0.6279583837366203,C051_quant_5,3.0,C051
rop_any,0.6693178983257566,0.5686366014081681,C051_quant_5,4.0,C051
bpd_any,0.7294238186549187,0.8197083896314858,C04_quant_5,0.0,C04
bpd_any,0.7087558155446086,0.7305639284089731,C04_quant_5,1.0,C04
bpd_any,0.6947500268643885,0.7134314144088765,C04_quant_5,2.0,C04
bpd_any,0.7170526504765636,0.651124015700581,C04_quant_5,3.0,C04
bpd_any,0.6433873890654529,0.5261657942207869,C04_quant_5,4.0,C04
ivh_any,0.6994802805964193,0.8023942221080178,C04_quant_5,0.0,C04
ivh_any,0.695747359585927,0.7229947064404214,C04_quant_5,1.0,C04
ivh_any,0.6839190373734958,0.6685645098990144,C04_quant_5,2.0,C04
ivh_any,0.7012985958931904,0.6205934091782723,C04_quant_5,3.0,C04
ivh_any,0.6898311695548003,0.5549456103164752,C04_quant_5,4.0,C04
nec_any,0.7034141766682099,0.9171833298878765,C04_quant_5,0.0,C04
nec_any,0.6761847146602138,0.8620150530835906,C04_quant_5,1.0,C04
nec_any,0.6893617021276596,0.8771947494537067,C04_quant_5,2.0,C04
nec_any,0.6675702648756541,0.8234527615790332,C04_quant_5,3.0,C04
nec_any,0.6542028187118395,0.7793317810283615,C04_quant_5,4.0,C04
rop_any,0.7112335128192462,0.7722474118878245,C04_quant_5,0.0,C04
rop_any,0.6736404871692061,0.6240882535821959,C04_quant_5,1.0,C04
rop_any,0.6678594907960794,0.6210477950594153,C04_quant_5,2.0,C04
rop_any,0.6735866301083692,0.517738133454051,C04_quant_5,3.0,C04
rop_any,0.6475568985079879,0.4789053867907591,C04_quant_5,4.0,C04
bpd_any,0.6632840861122836,0.7068330436324952,RC_A_quant_5,0.0,RC_A
bpd_any,0.701001371484397,0.6971971476971177,RC_A_quant_5,1.0,RC_A
bpd_any,0.7062587181557888,0.6941420419354751,RC_A_quant_5,2.0,RC_A
bpd_any,0.7008608520905911,0.7113433939179654,RC_A_quant_5,3.0,RC_A
bpd_any,0.7669835357325837,0.7620059269179542,RC_A_quant_5,4.0,RC_A
ivh_any,0.6767510362465826,0.6817378182322944,RC_A_quant_5,0.0,RC_A
ivh_any,0.6926129834032659,0.6736127180469959,RC_A_quant_5,1.0,RC_A
ivh_any,0.6938727220828388,0.6683773609321493,RC_A_quant_5,2.0,RC_A
ivh_any,0.7133334762966775,0.7174335563138893,RC_A_quant_5,3.0,RC_A
ivh_any,0.7695657131454797,0.7509826991721678,RC_A_quant_5,4.0,RC_A
nec_any,0.6436454849498328,0.8560022265367878,RC_A_quant_5,0.0,RC_A
nec_any,0.6726311350799516,0.8473828969405538,RC_A_quant_5,1.0,RC_A
nec_any,0.6840579167913798,0.8604046049364776,RC_A_quant_5,2.0,RC_A
nec_any,0.6930102516309413,0.8671949424239673,RC_A_quant_5,3.0,RC_A
nec_any,0.7544200969349444,0.8992726912393456,RC_A_quant_5,4.0,RC_A
rop_any,0.647846650998825,0.6306653879275448,RC_A_quant_5,0.0,RC_A
rop_any,0.6738815341804925,0.598506940799916,RC_A_quant_5,1.0,RC_A
rop_any,0.673845993425277,0.592894441828639,RC_A_quant_5,2.0,RC_A
rop_any,0.6973362277194735,0.6490707097178299,RC_A_quant_5,3.0,RC_A
rop_any,0.7315175097276265,0.6813181878326324,RC_A_quant_5,4.0,RC_A
bpd_any,0.697427960211757,0.7111988492526629,C06_quant_5,0.0,C06
bpd_any,0.7485969508768602,0.7418007674931495,C06_quant_5,1.0,C06
bpd_any,0.6973249299719888,0.6833553157675254,C06_quant_5,2.0,C06
bpd_any,0.7245055914406852,0.751497179290248,C06_quant_5,3.0,C06
bpd_any,0.7041246613127639,0.7045305457767339,C06_quant_5,4.0,C06
ivh_any,0.6921865346293412,0.6831125919872775,C06_quant_5,0.0,C06
ivh_any,0.7386784743733491,0.7268752889433143,C06_quant_5,1.0,C06
ivh_any,0.6790571341188122,0.6707568385401159,C06_quant_5,2.0,C06
ivh_any,0.7312604045517777,0.7266598710826369,C06_quant_5,3.0,C06
ivh_any,0.7137104770773516,0.6964345195833025,C06_quant_5,4.0,C06
nec_any,0.6520496757885481,0.8415171278222053,C06_quant_5,0.0,C06
nec_any,0.7389292569234986,0.8948953194356899,C06_quant_5,1.0,C06
nec_any,0.6696025437201908,0.8529186119824131,C06_quant_5,2.0,C06
nec_any,0.7150002551931813,0.8862613704875761,C06_quant_5,3.0,C06
nec_any,0.6840802178757119,0.8599575178448957,C06_quant_5,4.0,C06
rop_any,0.6701371759283121,0.6317773619982052,C06_quant_5,0.0,C06
rop_any,0.7214745562987335,0.6602661703928581,C06_quant_5,1.0,C06
rop_any,0.6689580863020055,0.5968551662370435,C06_quant_5,2.0,C06
rop_any,0.699276630258017,0.6560670208629498,C06_quant_5,3.0,C06
rop_any,0.6875277487925753,0.6335889504633496,C06_quant_5,4.0,C06
bpd_any,0.7434955752212389,0.7991620235689172,RL_A_quant_5,0.0,RL_A
bpd_any,0.7395921051576323,0.7459767770382791,RL_A_quant_5,1.0,RL_A
bpd_any,0.7204133812512293,0.711400661971251,RL_A_quant_5,2.0,RL_A
bpd_any,0.6873507462686567,0.6790459689750701,RL_A_quant_5,3.0,RL_A
bpd_any,0.6614485788256033,0.5860975059858712,RL_A_quant_5,4.0,RL_A
ivh_any,0.7473170324626555,0.7773556722339195,RL_A_quant_5,0.0,RL_A
ivh_any,0.7348240442021731,0.7152676779257909,RL_A_quant_5,1.0,RL_A
ivh_any,0.7237119040695661,0.6969630812196163,RL_A_quant_5,2.0,RL_A
ivh_any,0.6683434243874964,0.6308429687102033,RL_A_quant_5,3.0,RL_A
ivh_any,0.6721562027751065,0.6298913969675273,RL_A_quant_5,4.0,RL_A
nec_any,0.7317363611188036,0.9112536222666338,RL_A_quant_5,0.0,RL_A
nec_any,0.6894007490636705,0.8679064577320106,RL_A_quant_5,1.0,RL_A
nec_any,0.7069421090559693,0.8744155349352507,RL_A_quant_5,2.0,RL_A
nec_any,0.6625859466711387,0.8352097029001022,RL_A_quant_5,3.0,RL_A
nec_any,0.65595408254422,0.8161413387181871,RL_A_quant_5,4.0,RL_A
rop_any,0.7198570177998249,0.7410326084629069,RL_A_quant_5,0.0,RL_A
rop_any,0.706935673473851,0.6354189178136884,RL_A_quant_5,1.0,RL_A
rop_any,0.6964113143753208,0.6202743903470654,RL_A_quant_5,2.0,RL_A
rop_any,0.659148314372195,0.5854057473052856,RL_A_quant_5,3.0,RL_A
rop_any,0.656187116985274,0.5290688921388798,RL_A_quant_5,4.0,RL_A
bpd_any,0.7254292284108329,0.7673672237722449,C05OH_quant_5,0.0,C05OH
bpd_any,0.7171078647529907,0.7166700350430373,C05OH_quant_5,1.0,C05OH
bpd_any,0.7107355191700863,0.7172751705699154,C05OH_quant_5,2.0,C05OH
bpd_any,0.7064237881334914,0.7078123551527125,C05OH_quant_5,3.0,C05OH
bpd_any,0.7149017974432091,0.6891619294900575,C05OH_quant_5,4.0,C05OH
ivh_any,0.7242297524633501,0.7319946714505725,C05OH_quant_5,0.0,C05OH
ivh_any,0.7092811011986206,0.6975125973789249,C05OH_quant_5,1.0,C05OH
ivh_any,0.707997688272428,0.7027377333211561,C05OH_quant_5,2.0,C05OH
ivh_any,0.7083803027924831,0.69988868400954,C05OH_quant_5,3.0,C05OH
ivh_any,0.7112265247922879,0.6811359305346164,C05OH_quant_5,4.0,C05OH
nec_any,0.7251681836169371,0.8994017256063189,C05OH_quant_5,0.0,C05OH
nec_any,0.7111404958677685,0.8872187030581231,C05OH_quant_5,1.0,C05OH
nec_any,0.6632395458712362,0.8597590989330606,C05OH_quant_5,2.0,C05OH
nec_any,0.6949974213512119,0.862757760574383,C05OH_quant_5,3.0,C05OH
nec_any,0.6750105268816241,0.8317620554616225,C05OH_quant_5,4.0,C05OH
rop_any,0.7046769618657422,0.707722364874778,C05OH_quant_5,0.0,C05OH
rop_any,0.7062037136417302,0.66270955435465,C05OH_quant_5,1.0,C05OH
rop_any,0.693211696279181,0.6382746465697633,C05OH_quant_5,2.0,C05OH
rop_any,0.679606653846347,0.6130365743729473,C05OH_quant_5,3.0,C05OH
rop_any,0.6695214570204296,0.559349956978823,C05OH_quant_5,4.0,C05OH
bpd_any,0.7273740710156894,0.7406304393487326,C08_quant_5,0.0,C08
bpd_any,0.7430312235704299,0.7689293503130658,C08_quant_5,1.0,C08
bpd_any,0.7058842327894761,0.7036909305299535,C08_quant_5,2.0,C08
bpd_any,0.7134062005254092,0.7174245152579528,C08_quant_5,3.0,C08
bpd_any,0.6839929110194849,0.6552949229207122,C08_quant_5,4.0,C08
ivh_any,0.7077430020081434,0.6925953258645778,C08_quant_5,0.0,C08
ivh_any,0.7240555198088059,0.745799177802637,C08_quant_5,1.0,C08
ivh_any,0.7134651181381114,0.7016186196934623,C08_quant_5,2.0,C08
ivh_any,0.7128219149545608,0.724522314445167,C08_quant_5,3.0,C08
ivh_any,0.7006446078902053,0.6433336558960115,C08_quant_5,4.0,C08
nec_any,0.6975526037080988,0.8854612963163369,C08_quant_5,0.0,C08
